233.75,44.437,-124.72,11.48,32.68,11.14,0.554,8.86E-03,6.02E-03,5.47E-03,-6.234,1.29
233.76,44.438,-124.72,11.37,32.70,10.17,0.540,9.02E-03,6.14E-03,5.58E-03,-6.817,1.24
233.77,44.439,-124.73,11.41,32.70,9.86,0.562,9.01E-03,6.14E-03,5.55E-03,-6.745,1.21
233.78,44.441,-124.73,11.59,32.67,10.49,0.585,8.78E-03,5.98E-03,5.41E-03,-6.028,1.25
233.79,44.444,-124.72,11.66,32.66,11.24,0.580,8.55E-03,5.83E-03,5.27E-03,-5.679,1.33
233.8,44.445,-124.72,11.68,32.66,12.31,0.582,8.55E-03,5.85E-03,5.26E-03,-5.777,1.33
233.81,44.445,-124.72,11.65,32.66,13.59,0.607,8.84E-03,6.06E-03,5.46E-03,-5.775,1.33
233.82,44.446,-124.72,11.63,32.66,14.06,0.596,8.79E-03,6.02E-03,5.44E-03,-5.878,1.33
233.83,44.45,-124.72,11.73,32.65,15.24,0.593,8.64E-03,5.91E-03,5.32E-03,-5.427,1.31
233.84,44.453,-124.72,11.83,32.64,15.26,0.599,8.59E-03,5.89E-03,5.28E-03,-4.859,1.35
233.86,44.449,-124.72,11.72,32.65,13.64,0.584,8.70E-03,5.97E-03,5.37E-03,-5.490,1.34
233.86,44.447,-124.71,11.66,32.66,14.57,0.573,8.64E-03,5.93E-03,5.35E-03,-5.725,1.33
233.88,44.45,-124.71,11.74,32.65,13.93,0.568,8.41E-03,5.76E-03,5.19E-03,-5.273,1.32
233.89,44.452,-124.71,11.81,32.64,11.39,0.568,8.43E-03,5.77E-03,5.19E-03,-5.160,1.34
233.89,44.45,-124.71,11.75,32.65,9.73,0.549,8.67E-03,5.95E-03,5.33E-03,-5.525,1.35
233.91,44.447,-124.7,11.64,32.66,9.58,0.547,8.65E-03,5.91E-03,5.32E-03,-5.560,1.38
233.92,44.451,-124.7,11.76,32.64,10.67,0.556,8.36E-03,5.71E-03,5.14E-03,-4.948,1.40
233.93,44.454,-124.7,11.85,32.63,11.28,0.556,8.05E-03,5.50E-03,4.94E-03,-4.893,1.38
233.94,44.451,-124.69,11.79,32.64,10.47,0.541,8.02E-03,5.48E-03,4.92E-03,-5.473,1.31
233.95,44.448,-124.68,11.72,32.65,10.33,0.535,8.17E-03,5.59E-03,5.02E-03,-5.847,1.28
233.96,44.451,-124.69,11.79,32.64,10.53,0.539,7.97E-03,5.45E-03,4.88E-03,-5.394,1.32
233.97,44.452,-124.69,11.88,32.62,10.77,0.544,7.72E-03,5.29E-03,4.72E-03,-5.172,1.32
233.98,44.448,-124.68,11.80,32.63,9.57,0.535,8.10E-03,5.55E-03,4.97E-03,-5.459,1.34
233.99,44.445,-124.68,11.68,32.65,7.86,0.531,8.47E-03,5.79E-03,5.20E-03,-5.785,1.32
234,44.443,-124.68,11.64,32.65,6.71,0.523,8.62E-03,5.87E-03,5.27E-03,-5.922,1.32
234.01,44.443,-124.68,11.71,32.65,6.69,0.527,8.38E-03,5.71E-03,5.12E-03,-5.670,1.34
234.02,44.443,-124.68,11.81,32.63,6.58,0.528,7.99E-03,5.44E-03,4.87E-03,-5.302,1.31
234.03,44.443,-124.68,11.82,32.63,6.25,0.526,7.87E-03,5.37E-03,4.81E-03,-5.338,1.26
234.04,44.445,-124.68,11.81,32.63,6.94,0.526,7.83E-03,5.35E-03,4.79E-03,-5.399,1.29
234.05,44.447,-124.68,11.81,32.63,7.58,0.523,7.78E-03,5.32E-03,4.75E-03,-5.423,1.35
234.07,44.443,-124.67,11.81,32.63,9.24,0.511,7.62E-03,5.19E-03,4.63E-03,-6.041,1.22
234.07,44.441,-124.67,11.81,32.63,9.29,0.511,7.67E-03,5.23E-03,4.67E-03,-6.014,1.20
234.08,44.441,-124.68,11.81,32.63,9.21,0.521,7.80E-03,5.33E-03,4.76E-03,-5.551,1.12
234.09,44.442,-124.67,11.81,32.63,9.60,0.510,7.71E-03,5.27E-03,4.70E-03,-5.932,1.11
234.1,44.439,-124.67,11.81,32.63,9.45,0.509,7.70E-03,5.26E-03,4.69E-03,-5.994,1.08
234.12,44.441,-124.68,11.83,32.63,8.46,0.507,7.70E-03,5.25E-03,4.68E-03,-5.827,1.13
234.12,44.441,-124.68,11.80,32.63,8.76,0.505,7.86E-03,5.35E-03,4.77E-03,-6.216,1.06
234.14,44.437,-124.68,11.80,32.63,8.68,0.510,7.91E-03,5.37E-03,4.80E-03,-6.329,0.96
234.14,44.439,-124.68,11.85,32.63,8.58,0.506,7.67E-03,5.22E-03,4.65E-03,-5.931,0.98
234.16,44.441,-124.67,11.80,32.63,8.41,0.497,7.76E-03,5.26E-03,4.68E-03,-6.247,1.01
234.17,44.436,-124.67,11.77,32.64,7.27,0.488,7.89E-03,5.36E-03,4.78E-03,-6.552,1.02
234.18,44.434,-124.68,11.75,32.65,6.24,0.489,8.07E-03,5.49E-03,4.90E-03,-6.626,1.03
234.19,44.435,-124.68,11.76,32.65,5.91,0.490,8.09E-03,5.49E-03,4.90E-03,-6.655,1.04
234.2,44.435,-124.68,11.78,32.64,6.03,0.485,7.95E-03,5.40E-03,4.81E-03,-6.591,1.04
234.2,44.434,-124.68,11.78,32.64,6.18,0.479,7.80E-03,5.30E-03,4.73E-03,-6.605,1.01
NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.000,NaN,NaN,NaN,NaN,NaN
234.25,44.435,-124.69,11.79,32.63,3.53,0.480,8.15E-03,5.52E-03,4.90E-03,-6.611,1.13
234.25,44.434,-124.69,11.77,32.64,3.71,0.476,8.16E-03,5.54E-03,4.93E-03,-6.760,1.13
234.26,44.434,-124.69,11.72,32.66,3.57,0.473,8.24E-03,5.58E-03,4.98E-03,-7.185,1.14
234.27,44.433,-124.69,11.73,32.66,2.86,0.483,8.39E-03,5.68E-03,5.06E-03,-7.252,1.14
234.28,44.433,-124.69,11.76,32.66,2.05,0.482,8.37E-03,5.68E-03,5.06E-03,-6.900,1.11
234.3,44.437,-124.69,11.81,32.63,0.75,0.474,7.92E-03,5.37E-03,4.78E-03,-6.668,1.14
234.3,44.439,-124.69,11.82,32.63,0.81,0.477,7.80E-03,5.27E-03,4.70E-03,-6.575,1.19
234.31,44.442,-124.69,11.85,32.62,0.99,0.483,7.60E-03,5.14E-03,4.57E-03,-6.414,1.24
234.32,44.44,-124.68,11.84,32.62,0.96,0.488,7.62E-03,5.15E-03,4.58E-03,-6.575,1.19
234.34,44.44,-124.68,11.84,32.62,0.74,0.463,7.74E-03,5.24E-03,4.67E-03,-6.355,1.27
234.34,44.443,-124.68,11.85,32.62,0.69,0.477,7.71E-03,5.21E-03,4.64E-03,-6.156,1.30
234.35,44.446,-124.68,11.85,32.62,0.78,0.489,7.75E-03,5.22E-03,4.67E-03,-6.088,1.32
234.36,44.443,-124.68,11.84,32.62,0.74,0.469,7.78E-03,5.25E-03,4.69E-03,-6.352,1.28
234.38,44.443,-124.67,11.90,32.62,1.05,0.435,7.37E-03,4.94E-03,4.44E-03,-5.927,1.15
234.38,44.447,-124.68,11.91,32.62,1.61,0.455,7.38E-03,4.94E-03,4.44E-03,-5.759,1.18
234.4,44.451,-124.68,11.89,32.62,2.03,0.477,7.48E-03,5.01E-03,4.52E-03,-5.743,1.22
234.41,44.449,-124.67,11.94,32.62,2.15,0.476,7.41E-03,4.97E-03,4.48E-03,-5.585,1.16
234.42,44.45,-124.67,11.95,32.62,2.54,0.481,7.55E-03,5.05E-03,4.56E-03,-5.440,1.14
234.43,44.453,-124.67,11.94,32.62,3.16,0.470,7.37E-03,4.92E-03,4.46E-03,-5.170,1.12
234.44,44.45,-124.66,11.97,32.62,3.57,0.443,7.36E-03,4.92E-03,4.46E-03,-5.237,1.07
234.45,44.448,-124.65,12.03,32.62,3.31,0.426,7.27E-03,4.86E-03,4.42E-03,-5.264,1.02
234.46,44.452,-124.65,12.04,32.62,2.31,0.440,7.19E-03,4.78E-03,4.34E-03,-4.738,0.99
234.47,44.455,-124.65,12.04,32.62,1.89,0.445,7.13E-03,4.73E-03,4.30E-03,-4.550,0.99
234.48,44.453,-124.64,12.17,32.61,1.39,0.440,7.16E-03,4.77E-03,4.32E-03,-4.635,0.99
234.49,44.452,-124.64,12.18,32.62,1.47,0.454,7.67E-03,5.13E-03,4.61E-03,-4.609,1.07
234.5,44.453,-124.63,11.91,32.64,1.38,0.481,8.54E-03,5.74E-03,5.14E-03,-4.951,1.20
234.51,44.454,-124.63,11.82,32.66,1.25,0.478,8.66E-03,5.83E-03,5.21E-03,-5.203,1.19
234.52,44.454,-124.63,11.87,32.65,1.23,0.477,8.58E-03,5.78E-03,5.15E-03,-4.902,1.16
234.53,44.454,-124.62,11.88,32.65,1.43,0.484,8.71E-03,5.88E-03,5.24E-03,-4.710,1.18
234.54,44.455,-124.62,12.01,32.64,2.20,0.469,8.22E-03,5.52E-03,4.95E-03,-4.655,1.08
234.55,44.457,-124.61,12.20,32.62,2.86,0.434,7.20E-03,4.75E-03,4.33E-03,-4.254,0.85
234.56,44.456,-124.61,12.16,32.62,2.77,0.435,7.40E-03,4.88E-03,4.43E-03,-4.164,0.86
234.57,44.457,-124.62,12.29,32.62,2.32,0.485,7.48E-03,4.94E-03,4.47E-03,-3.956,1.03
234.58,44.458,-124.61,12.22,32.62,2.14,0.433,7.37E-03,4.85E-03,4.41E-03,-3.873,0.83
234.59,44.455,-124.61,12.29,32.62,1.65,0.420,7.27E-03,4.78E-03,4.35E-03,-3.990,0.81
234.61,44.458,-124.61,12.38,32.62,1.75,0.436,7.04E-03,4.63E-03,4.23E-03,-3.503,0.85
234.62,44.457,-124.6,12.24,32.62,2.72,0.441,7.35E-03,4.86E-03,4.41E-03,-3.484,0.89
234.63,44.454,-124.6,12.45,32.63,3.13,0.442,7.78E-03,5.17E-03,4.67E-03,-3.609,0.94
234.64,44.455,-124.6,12.58,32.65,3.25,0.461,8.27E-03,5.54E-03,4.97E-03,-3.748,1.05
234.65,44.455,-124.6,12.43,32.65,3.09,0.469,8.42E-03,5.64E-03,5.06E-03,-3.845,1.08
234.66,44.455,-124.6,12.47,32.63,3.33,0.457,7.82E-03,5.19E-03,4.69E-03,-3.634,0.98
234.67,44.455,-124.6,12.51,32.62,4.01,0.443,7.35E-03,4.84E-03,4.39E-03,-3.183,0.91
234.68,44.455,-124.6,12.52,32.62,4.60,0.444,7.51E-03,4.95E-03,4.51E-03,-3.251,0.99
234.69,44.454,-124.6,12.47,32.62,4.71,NaN,NaN,NaN,NaN,-3.142,NaN
234.7,44.454,-124.59,12.17,32.64,3.88,NaN,NaN,NaN,NaN,-2.918,NaN
234.71,44.454,-124.59,12.26,32.64,3.73,NaN,NaN,NaN,NaN,-2.772,NaN
234.72,44.454,-124.59,12.23,32.64,5.20,NaN,NaN,NaN,NaN,-2.993,NaN
234.73,44.453,-124.59,12.18,32.65,6.12,NaN,NaN,NaN,NaN,-3.293,NaN
234.74,44.453,-124.59,12.12,32.65,5.36,0.504,9.06E-03,6.04E-03,5.37E-03,NaN,1.10
234.75,44.452,-124.59,12.01,32.65,5.22,0.503,9.30E-03,6.23E-03,5.52E-03,NaN,1.03
234.76,44.452,-124.59,11.88,32.66,6.05,0.492,9.41E-03,6.33E-03,5.64E-03,-3.284,1.03
234.77,44.452,-124.59,11.80,32.68,6.50,0.474,9.39E-03,6.36E-03,5.68E-03,-3.020,0.98
234.78,44.453,-124.58,11.91,32.67,7.29,0.471,9.25E-03,6.24E-03,5.56E-03,-2.547,0.96
234.79,44.453,-124.58,11.96,32.66,8.15,0.485,9.29E-03,6.26E-03,5.57E-03,-3.097,0.98
234.8,44.455,-124.58,12.13,32.65,8.75,0.523,9.36E-03,6.30E-03,5.60E-03,-2.820,1.10
234.82,44.455,-124.58,11.98,32.64,6.86,0.461,8.88E-03,5.94E-03,5.31E-03,-2.534,0.92
234.82,44.454,-124.58,11.94,32.64,6.73,0.448,8.95E-03,5.99E-03,5.36E-03,-2.542,0.92
234.84,44.454,-124.58,12.06,32.64,6.94,0.462,9.07E-03,6.10E-03,5.42E-03,-2.167,1.02
234.84,44.457,-124.58,12.11,32.64,7.12,0.459,8.92E-03,5.98E-03,5.32E-03,-1.821,0.98
234.86,44.453,-124.57,12.06,32.64,8.38,0.441,8.88E-03,5.94E-03,5.28E-03,-2.457,0.87
234.86,44.45,-124.57,12.15,32.63,8.93,0.447,8.69E-03,5.81E-03,5.15E-03,-2.610,0.83
234.87,44.452,-124.57,12.17,32.63,8.99,0.443,8.63E-03,5.76E-03,5.11E-03,-2.508,0.84
